true,N,fr,pred,correct,d_cvll
step,80,2.0,step,1,4.900750902694369
step,80,2.0,step,1,2.0079303182423587
step,80,2.0,ramp,0,-0.24818428617271593
step,80,2.0,step,1,0.3403975844848617
step,80,2.0,step,1,0.43134084429163977
step,80,2.0,ramp,0,-0.33372382122090016
step,80,2.0,step,1,0.9048169048217289
step,80,2.0,ramp,0,-0.12866232045234938
step,80,2.0,step,1,0.6422824382289889
step,80,2.0,ramp,0,-0.9589001716143741
step,80,2.0,ramp,0,-0.17373769214287904
step,80,2.0,step,1,0.4875679786193814
step,80,2.0,ramp,0,-0.1774509187465867
step,80,2.0,step,1,1.473282655654856
step,80,2.0,ramp,0,-0.044949598184302886
step,80,2.0,step,1,0.13546017556103607
step,80,2.0,ramp,0,-1.4339412494436772
step,80,2.0,ramp,0,-0.019102351525418726
step,80,2.0,step,1,0.7706246996584127
step,80,2.0,step,1,6.542617006982539
step,80,2.0,step,1,0.2330564959694641
step,80,2.0,step,1,0.45521557759661846
step,80,2.0,ramp,0,-0.3603338713649009
step,80,2.0,step,1,0.1836237630906794
step,80,2.0,ramp,0,-0.4037012777821758
step,80,2.0,step,1,0.009867783347885961
step,80,2.0,step,1,0.04510746820449185
step,80,2.0,ramp,0,-0.02335649971379894
step,80,2.0,ramp,0,-0.19257609537851295
step,80,2.0,step,1,0.23618042711609633
step,80,2.0,step,1,0.02101489138777879
step,80,5.0,ramp,0,-1.1872534284081553
step,80,5.0,step,1,0.5733721308513395
step,80,5.0,step,1,0.3539844966545047
step,80,5.0,step,1,1.6670757337224131
step,80,5.0,step,1,1.2487923958840383
step,80,5.0,step,1,0.209772628962412
step,80,5.0,step,1,2.0346128054715678
step,80,5.0,ramp,0,-0.3036745116156112
step,80,5.0,ramp,0,-0.8212711446670937
step,80,5.0,step,1,1.5461021493770772
step,80,5.0,step,1,1.2169874173519588
step,80,5.0,step,1,0.0563764582138333
step,80,5.0,ramp,0,-0.09606837433051396
step,80,5.0,step,1,0.13643678083303712
step,80,5.0,ramp,0,-0.7613739662622265
step,80,5.0,ramp,0,-0.6051683840217947
step,80,5.0,step,1,0.9052275377240449
step,80,5.0,step,1,0.514685877175566
step,80,5.0,step,1,0.18501752686211148
step,80,5.0,step,1,0.34896987084266584
step,80,5.0,ramp,0,-0.02570065709409164
step,80,5.0,step,1,0.8912592114817244
step,80,5.0,step,1,0.3332394772751286
step,80,5.0,ramp,0,-1.5342775315558583
step,80,5.0,step,1,0.5219273782513483
step,80,5.0,step,1,0.1539082739240598
step,80,5.0,ramp,0,-0.37459112472146217
step,80,5.0,ramp,0,-0.43862133669341574
step,80,5.0,ramp,0,-0.3893015358615912
step,80,5.0,ramp,0,-1.174981172450316
step,80,5.0,ramp,0,-0.18153054102350552
step,80,5.0,step,1,0.5682171709386239
step,80,5.0,step,1,0.1472045146298342
step,80,5.0,ramp,0,-0.09650451308459651
step,80,5.0,step,1,0.030139833247687875
step,80,5.0,ramp,0,-0.38764122094818276
step,80,5.0,step,1,1.3708420181321799
step,80,5.0,ramp,0,-0.12372915883315727
step,80,5.0,step,1,0.46501627309083915
step,80,5.0,ramp,0,-1.7646616351115654
step,80,5.0,ramp,0,-0.6288099607735376
step,80,5.0,step,1,2.0382289480587588
step,80,5.0,step,1,0.5074108989786055
step,80,5.0,ramp,0,-0.03825959367895848
step,80,5.0,step,1,0.898895794936152
step,80,5.0,step,1,0.48073602268192417
step,80,5.0,step,1,0.11465108061145202
step,80,5.0,step,1,0.6451888816184805
step,80,5.0,step,1,2.2447372007939066
step,80,5.0,step,1,0.6682188547271153
step,80,5.0,ramp,0,-0.3295819888287497
step,80,5.0,ramp,0,-0.4951347880314074
step,80,5.0,ramp,0,-0.981602004521335
step,80,5.0,step,1,1.5874827529963795
step,80,5.0,ramp,0,-0.31441376049326664
step,80,5.0,ramp,0,-2.1265194309061712
step,80,5.0,step,1,0.3141642923191057
step,80,5.0,step,1,0.5006760531971963
step,80,5.0,ramp,0,-0.5640835952345924
step,80,5.0,ramp,0,-1.6451512617491062
step,80,10.0,step,1,0.33338324585201917
step,80,10.0,ramp,0,-2.99214677819225
step,80,10.0,step,1,2.984146422722006
step,80,10.0,ramp,0,-0.6342991469978188
step,80,10.0,step,1,0.6921920033819333
step,80,10.0,step,1,2.878733166757911
step,80,10.0,step,1,0.03672898157435611
step,80,10.0,step,1,0.9154343208977025
step,80,10.0,ramp,0,-2.5988398602848974
step,80,10.0,ramp,0,-0.7244240505995094
step,80,10.0,ramp,0,-1.191191060245842
step,80,10.0,step,1,1.5728032225351853
step,80,10.0,step,1,1.2588562572642559
step,80,10.0,step,1,1.0664635796757693
step,80,10.0,ramp,0,-0.5314210853878194
step,80,10.0,step,1,0.11411351994900087
step,80,10.0,step,1,1.1456934218127799
step,80,10.0,ramp,0,-0.2957300414384463
step,80,10.0,ramp,0,-0.414429799647678
step,80,10.0,ramp,0,-1.4255507138811936
step,80,10.0,step,1,1.3088293021487516
step,80,10.0,ramp,0,-0.09193975816231159
step,80,10.0,ramp,0,-0.17684679493777367
step,80,10.0,step,1,0.48302933514241886
step,80,10.0,ramp,0,-1.7457055633485652
step,80,10.0,ramp,0,-0.535888459089847
step,80,10.0,ramp,0,-0.3947270503914524
step,80,10.0,step,1,1.9940915739267666
step,80,10.0,ramp,0,-1.4693839064229905
step,80,10.0,ramp,0,-0.7094781494225799
step,80,10.0,ramp,0,-0.21342013834907902
step,80,10.0,step,1,1.1782145351082818
step,80,10.0,ramp,0,-0.6028941082525989
step,80,10.0,step,1,1.4751723351891997
step,80,10.0,step,1,2.300526674608932
step,80,10.0,step,1,3.5569122693348163
step,80,10.0,step,1,0.8459415684556006
step,80,10.0,ramp,0,-0.3585673600809969
step,80,10.0,step,1,4.273577357649174
step,80,10.0,ramp,0,-1.0924187407305226
step,80,10.0,step,1,1.1782060674303239
step,80,10.0,ramp,0,-1.2519932504457074
step,80,10.0,step,1,1.2799898143197197
step,80,10.0,ramp,0,-0.07586338177895868
step,80,10.0,step,1,3.964767897822867
step,80,10.0,ramp,0,-0.12177093358013735
step,80,10.0,ramp,0,-0.41679406205344094
step,80,10.0,step,1,0.35166958553668337
step,80,10.0,ramp,0,-0.16211372506916177
step,80,10.0,ramp,0,-0.041625264644835624
step,80,10.0,step,1,0.5597345586080564
step,80,10.0,step,1,0.5354784573285087
step,80,10.0,step,1,1.5178113466886316
step,80,10.0,step,1,0.473168533436251
step,80,10.0,step,1,0.89482783534379
step,80,10.0,step,1,1.4664485240098202
step,80,10.0,ramp,0,-1.5549494245744881
step,80,10.0,step,1,1.0784612940335592
step,80,10.0,step,1,0.39179922458117744
step,80,10.0,ramp,0,-0.004828804541830323
step,80,20.0,step,1,1.2433673397435996
step,80,20.0,step,1,1.976795334152257
step,80,20.0,step,1,1.7275468244941976
step,80,20.0,step,1,5.437173061600788
step,80,20.0,step,1,1.5917956136748899
step,80,20.0,step,1,2.241760368368432
step,80,20.0,step,1,0.45033703263447933
step,80,20.0,step,1,2.262957676050746
step,80,20.0,step,1,0.2855493892011509
step,80,20.0,ramp,0,-2.4866377987715396
step,80,20.0,step,1,1.940819288390685
step,80,20.0,step,1,3.350764094481974
step,80,20.0,ramp,0,-0.27373460650017023
step,80,20.0,ramp,0,-1.6258728836804721
step,80,20.0,step,1,1.7557232777976424
step,80,20.0,step,1,0.11995812991642651
step,80,20.0,step,1,1.9185077178417487
step,80,20.0,step,1,1.1184565917567397
step,80,20.0,step,1,1.796222740918438
step,80,20.0,ramp,0,-0.39323295670567404
step,80,20.0,step,1,1.1789502048414988
step,80,20.0,step,1,4.374881006218629
step,80,20.0,step,1,1.3840120124355053
step,80,20.0,ramp,0,-1.2382556997604297
step,80,20.0,ramp,0,-0.8417743214539541
step,80,20.0,step,1,0.8237973993435617
step,80,20.0,step,1,2.123018671480395
step,80,20.0,step,1,1.3234731744827286
step,80,20.0,step,1,1.3505760593541254
step,80,20.0,step,1,3.2826260840106443
step,80,20.0,ramp,0,-0.30325629276649124
step,80,20.0,step,1,1.7779041655111314
step,80,20.0,ramp,0,-0.12214551654710704
step,80,20.0,step,1,3.1296449632008034
step,80,20.0,ramp,0,-0.9119533045943626
step,80,20.0,step,1,0.1098371857561915
step,80,20.0,step,1,2.155263883421185
step,80,20.0,step,1,1.7791549937844593
step,80,20.0,step,1,1.9189746077287282
step,80,20.0,step,1,1.1217226655777495
step,80,20.0,step,1,2.336140162937454
step,80,20.0,ramp,0,-0.5468951041693799
step,80,20.0,step,1,0.6479609256024332
step,80,20.0,ramp,0,-1.10391489463791
step,80,20.0,step,1,0.9917177174356766
step,80,20.0,step,1,1.3922290380314735
step,80,20.0,step,1,0.3482353007279926
step,80,20.0,step,1,1.4290379208082413
step,80,20.0,step,1,3.177192330114849
step,80,20.0,step,1,0.3302664914590423
step,80,20.0,step,1,0.865203616499457
step,80,20.0,step,1,1.1022110714040991
step,80,20.0,step,1,0.9041992478028078
step,80,20.0,step,1,0.6694294729234116
step,80,20.0,step,1,0.5391917058556146
step,80,20.0,step,1,2.0942545942489232
step,80,20.0,ramp,0,-0.15655496308863803
step,80,20.0,step,1,1.7510622522706853
step,80,20.0,step,1,2.8583888839145857
step,80,20.0,step,1,1.0100850940204964
step,80,40.0,step,1,6.6991553320231105
step,80,40.0,step,1,3.99294411805613
step,80,40.0,step,1,4.186244064842413
step,80,40.0,step,1,6.596246453739241
step,80,40.0,step,1,2.924868912839429
step,80,40.0,step,1,5.864963476093635
step,80,40.0,step,1,4.900661384601335
step,80,40.0,ramp,0,-0.043689248412420056
step,80,40.0,step,1,2.5933142412250163
step,80,40.0,step,1,0.2071668644591682
step,80,40.0,step,1,2.4860619231858436
step,80,40.0,step,1,8.774290907073919
step,80,40.0,step,1,10.37629251968815
step,80,40.0,step,1,5.998278202404663
step,80,40.0,step,1,6.245435754550954
step,80,40.0,step,1,6.866798204076304
step,80,40.0,step,1,2.6475524096410936
step,80,40.0,step,1,2.2630572940472575
step,80,40.0,ramp,0,-1.4935385046105694
step,80,40.0,step,1,9.241352793027545
step,80,40.0,ramp,0,-3.3260354076342082
step,80,40.0,step,1,6.663216471990381
step,80,40.0,step,1,1.5800677479023761
step,80,40.0,step,1,4.224826411400727
step,80,40.0,step,1,2.4541329341655
step,80,40.0,step,1,0.6407267373729155
step,80,40.0,step,1,6.855226095518219
step,80,40.0,step,1,1.2463511082887635
step,80,40.0,ramp,0,-1.261534226676531
step,80,40.0,step,1,0.2515826062947326
step,80,40.0,ramp,0,-0.7306873911502407
step,80,40.0,step,1,4.687571641569775
step,80,40.0,ramp,0,-2.686577892282685
step,80,40.0,step,1,0.281566227303756
step,80,40.0,step,1,8.468890390072374
step,80,40.0,step,1,4.776824843609347
step,80,40.0,step,1,3.0422145663033007
step,80,40.0,step,1,6.348587694093567
step,80,40.0,step,1,1.921246034445403
step,80,40.0,step,1,3.656013049700505
step,80,40.0,ramp,0,-0.3697276997481822
step,80,40.0,step,1,9.792190069270646
step,80,40.0,step,1,7.047703663954735
step,80,40.0,step,1,3.4352885110035913
step,80,40.0,step,1,0.6717880724020233
step,80,40.0,ramp,0,-2.0533367512725818
step,80,40.0,ramp,0,-3.0757216449383122
step,80,40.0,step,1,7.724877476091024
step,80,40.0,step,1,2.4463216559647663
step,80,40.0,step,1,4.375725253426481
step,80,40.0,step,1,2.4889459454641383
step,80,40.0,step,1,3.2011891770287093
step,80,40.0,step,1,9.323585381067005
step,80,40.0,step,1,4.833727377393188
step,80,40.0,step,1,5.2963521787667105
step,80,40.0,step,1,0.41421602001969404
step,80,40.0,step,1,1.1628330526564241
step,80,40.0,step,1,3.316641642502873
step,80,40.0,step,1,5.606920021016549
step,80,40.0,step,1,4.568356085626647
step,160,2.0,step,1,0.9023045972310797
step,160,2.0,step,1,0.6198512416831363
step,160,2.0,ramp,0,-0.42764292273921
step,160,2.0,step,1,0.05375353641119318
step,160,2.0,ramp,0,-0.636508174099049
step,160,2.0,step,1,0.9066128120417716
step,160,2.0,ramp,0,-1.0462301670779084
step,160,2.0,ramp,0,-0.10383559134004372
step,160,2.0,ramp,0,-0.5681085903318035
step,160,2.0,step,1,0.18769007063559684
step,160,2.0,ramp,0,-0.5164418153460701
step,160,2.0,ramp,0,-0.4797656767979106
step,160,2.0,step,1,0.4890629719745334
step,160,2.0,step,1,0.20652982339140635
step,160,2.0,ramp,0,-0.20524635289871185
step,160,2.0,ramp,0,-0.911056723964009
step,160,2.0,step,1,0.48451856834140017
step,160,2.0,ramp,0,-1.6201683652516863
step,160,2.0,step,1,0.07875677931264136
step,160,2.0,ramp,0,-0.32471291902515986
step,160,2.0,ramp,0,-0.08474723999091793
step,160,2.0,ramp,0,-2.2766351413935695
step,160,2.0,ramp,0,-1.7172137159205363
step,160,2.0,step,1,0.7059414031929805
step,160,2.0,ramp,0,-0.07584142534096827
step,160,2.0,step,1,0.2094201696880873
step,160,2.0,step,1,1.355555014157062
step,160,2.0,step,1,0.6222189493128099
step,160,2.0,step,1,3.009917196451852
step,160,2.0,ramp,0,-0.6188088976670088
step,160,2.0,ramp,0,-2.140008192742357
step,160,2.0,ramp,0,-0.7882780421180655
step,160,2.0,ramp,0,-0.0020103530478081666
step,160,2.0,step,1,0.04131991030925519
step,160,2.0,step,1,1.3047795958218558
step,160,2.0,ramp,0,-0.3736534099493838
step,160,2.0,step,1,0.4769028231585821
step,160,2.0,ramp,0,-0.5835602516297058
step,160,2.0,ramp,0,-0.35606007089387504
step,160,2.0,step,1,0.47916732219471214
step,160,2.0,ramp,0,-0.010671220279448335
step,160,2.0,step,1,0.4975375553985941
step,160,2.0,ramp,0,-0.05532055194134955
step,160,2.0,ramp,0,-0.8087874080488859
step,160,2.0,step,1,0.3697098055121728
step,160,2.0,ramp,0,-0.14395227233359265
step,160,2.0,ramp,0,-1.3192658197232845
step,160,2.0,step,1,0.44201626854226106
step,160,2.0,ramp,0,-0.1175640576409478
step,160,2.0,step,1,0.12433095330999322
step,160,2.0,step,1,1.3440600894714407
step,160,2.0,step,1,0.28016270633088425
step,160,2.0,step,1,0.8535146286517374
step,160,2.0,step,1,0.24591140165802017
step,160,2.0,ramp,0,-0.1109835135040953
step,160,2.0,step,1,0.23553733557957912
step,160,2.0,ramp,0,-0.3429661960661292
step,160,2.0,ramp,0,-0.03387507590758787
step,160,2.0,ramp,0,-3.422889004102217
step,160,2.0,ramp,0,-0.2564715732813738
step,160,5.0,ramp,0,-0.13815545996953915
step,160,5.0,ramp,0,-0.13523890964904695
step,160,5.0,step,1,0.5857287212019173
step,160,5.0,step,1,2.0558845583386756
step,160,5.0,step,1,0.06224502728071002
step,160,5.0,ramp,0,-0.5194680293246847
step,160,5.0,step,1,1.606940998608934
step,160,5.0,ramp,0,-0.8333983679492576
step,160,5.0,step,1,1.909527415784737
step,160,5.0,ramp,0,-1.0143676538307318
step,160,5.0,step,1,2.504691951081327
step,160,5.0,ramp,0,-0.5184756435855888
step,160,5.0,ramp,0,-1.1931879423910914
step,160,5.0,ramp,0,-0.613225801169051
step,160,5.0,ramp,0,-0.7643468143289738
step,160,5.0,ramp,0,-0.5423376042508607
step,160,5.0,ramp,0,-2.470266475579251
step,160,5.0,step,1,1.272547016759745
step,160,5.0,step,1,0.0020387670776926825
step,160,5.0,step,1,1.2775723635096483
step,160,5.0,ramp,0,-0.15250504901723616
step,160,5.0,step,1,1.5536716596358247
step,160,5.0,ramp,0,-0.23359272929269537
step,160,5.0,ramp,0,-0.1010577681175846
step,160,5.0,step,1,0.46003123455273
step,160,5.0,step,1,0.10825362993796261
step,160,5.0,step,1,0.8724900656616228
step,160,5.0,step,1,0.37433572917666424
step,160,5.0,ramp,0,-0.42497105608367747
step,160,5.0,ramp,0,-0.08041657474120711
step,160,5.0,ramp,0,-1.3582905418005566
step,160,5.0,step,1,0.6899903131287601
step,160,5.0,step,1,2.9300850750590826
step,160,5.0,step,1,1.0305355837366506
step,160,5.0,ramp,0,-2.4523078882047002
step,160,5.0,step,1,0.2706312311684087
step,160,5.0,ramp,0,-0.05499073080090966
step,160,5.0,ramp,0,-0.298294594490244
step,160,5.0,step,1,0.3709667028210788
step,160,5.0,ramp,0,-0.9349786606385351
step,160,5.0,ramp,0,-0.04520107827647735
step,160,5.0,step,1,1.5755345469697204
step,160,5.0,ramp,0,-2.89174343401055
step,160,5.0,step,1,0.10226039364670214
step,160,5.0,ramp,0,-0.8307458425452978
step,160,5.0,step,1,0.9791721964589897
step,160,5.0,step,1,0.3995880239874623
step,160,5.0,step,1,1.1171979628937834
step,160,5.0,step,1,0.4624282501445123
step,160,5.0,step,1,0.547930862882481
step,160,5.0,step,1,0.17979694400423796
step,160,5.0,ramp,0,-2.2659037952918197
step,160,5.0,step,1,0.06304064916480456
step,160,5.0,step,1,0.04186645183062865
step,160,5.0,step,1,0.2243329504973417
step,160,5.0,step,1,0.5434724268392301
step,160,5.0,step,1,0.4462234095921076
step,160,5.0,ramp,0,-0.5382102679774334
step,160,5.0,ramp,0,-0.2944008284878237
step,160,5.0,step,1,0.11810743715864191
step,160,10.0,step,1,1.5190869959139945
step,160,10.0,step,1,4.803238846343902
step,160,10.0,step,1,1.7699460554608777
step,160,10.0,ramp,0,-2.137307747417026
step,160,10.0,step,1,1.694733120891442
step,160,10.0,step,1,0.5540256187639443
step,160,10.0,step,1,0.04982032827274452
step,160,10.0,ramp,0,-2.811043510179161
step,160,10.0,ramp,0,-1.2305596334272195
step,160,10.0,step,1,1.160083711778725
step,160,10.0,ramp,0,-0.9989833644033297
step,160,10.0,ramp,0,-0.2471217627041824
step,160,10.0,step,1,0.1638309992122231
step,160,10.0,step,1,0.38070995369730554
step,160,10.0,ramp,0,-0.48291427874823967
step,160,10.0,step,1,1.6279331453979466
step,160,10.0,ramp,0,-1.1289884208474632
step,160,10.0,step,1,2.3028024915163314
step,160,10.0,step,1,2.200540063402059
step,160,10.0,step,1,4.156486951147599
step,160,10.0,step,1,0.3743288388122892
step,160,10.0,step,1,2.7155235997577165
step,160,10.0,step,1,3.208085297084608
step,160,10.0,ramp,0,-0.835522352410635
step,160,10.0,step,1,1.2520114717813158
step,160,10.0,step,1,0.20427690283349875
step,160,10.0,ramp,0,-0.4856778887362907
step,160,10.0,step,1,2.7587020202422536
step,160,10.0,step,1,2.9064395951936604
step,160,10.0,step,1,2.556895377920682
step,160,10.0,step,1,1.8664836809239205
step,160,10.0,step,1,0.8133764009467086
step,160,10.0,ramp,0,-0.0183698763812572
step,160,10.0,step,1,0.9325938225817936
step,160,10.0,ramp,0,-0.01116439631459798
step,160,10.0,step,1,1.3308181385775697
step,160,10.0,step,1,1.916404864319702
step,160,10.0,step,1,0.5700820128799933
step,160,10.0,step,1,2.7608697755258618
step,160,10.0,ramp,0,-1.7982768479009792
step,160,10.0,step,1,0.741139704348825
step,160,10.0,step,1,0.5204187500307853
step,160,10.0,step,1,2.7560950229062655
step,160,10.0,ramp,0,-0.8745700740894335
step,160,10.0,step,1,2.3757426404033595
step,160,10.0,ramp,0,-0.48444944222228514
step,160,10.0,ramp,0,-0.2503324807291847
step,160,10.0,ramp,0,-1.688606298923787
step,160,10.0,step,1,0.35517605415725484
step,160,10.0,ramp,0,-0.8180993172643412
step,160,10.0,step,1,0.743892416197923
step,160,10.0,step,1,0.32692939819116873
step,160,10.0,step,1,1.7532562413507549
step,160,10.0,step,1,1.7806867240769861
step,160,10.0,step,1,0.5534604694173595
step,160,10.0,step,1,0.801812775704775
step,160,10.0,step,1,0.595138710487845
step,160,10.0,step,1,2.1139044031606318
step,160,10.0,ramp,0,-0.21576295095178466
step,160,10.0,step,1,4.022782603670294
step,160,20.0,ramp,0,-0.7202606444689081
step,160,20.0,step,1,2.0150228383577087
step,160,20.0,step,1,1.0091566627656903
step,160,20.0,step,1,5.583938803251385
step,160,20.0,ramp,0,-0.17725009423656957
step,160,20.0,step,1,2.154556253877672
step,160,20.0,step,1,1.2201114727045024
step,160,20.0,step,1,1.7214230402100839
step,160,20.0,ramp,0,-2.949907576999067
step,160,20.0,step,1,0.7400420674300676
step,160,20.0,step,1,1.787633769567492
step,160,20.0,step,1,4.433000373395544
step,160,20.0,step,1,2.7599822493541524
step,160,20.0,step,1,1.7358227186573458
step,160,20.0,step,1,2.673157454047896
step,160,20.0,step,1,1.7857790117445802
step,160,20.0,step,1,6.062885913894661
step,160,20.0,step,1,1.772204633244428
step,160,20.0,step,1,1.0730222925783437
step,160,20.0,step,1,0.0593570345936314
step,160,20.0,step,1,2.0241145713730475
step,160,20.0,step,1,9.034363298337212
step,160,20.0,step,1,2.8738209432813164
step,160,20.0,step,1,4.735322805241594
step,160,20.0,step,1,2.3969581036712952
step,160,20.0,step,1,3.164248174723298
step,160,20.0,step,1,3.970421001423574
step,160,20.0,step,1,1.1102133052841054
step,160,20.0,step,1,3.9171148605837516
step,160,20.0,step,1,8.935596965147852
step,160,20.0,step,1,1.149680995169092
step,160,20.0,step,1,4.592621720680654
step,160,20.0,step,1,4.6324732756838785
step,160,20.0,step,1,1.4929250637069345
step,160,20.0,ramp,0,-2.222534315307257
step,160,20.0,step,1,0.31255351594700187
step,160,20.0,step,1,2.9751363121808936
step,160,20.0,step,1,2.3412911145794624
step,160,20.0,step,1,2.8753717113618222
step,160,20.0,step,1,4.759521789821292
step,160,20.0,step,1,7.2604438662433495
step,160,20.0,step,1,3.5375484918306483
step,160,20.0,step,1,0.2774256457298634
step,160,20.0,step,1,5.899584372837126
step,160,20.0,step,1,3.1712045651520384
step,160,20.0,step,1,2.962103078021528
step,160,20.0,step,1,3.425362042513825
step,160,20.0,step,1,1.472297497233285
step,160,20.0,step,1,3.0605603387357405
step,160,20.0,step,1,9.142863058926196
step,160,20.0,step,1,4.275446273792568
step,160,20.0,ramp,0,-2.1519194647739823
step,160,20.0,ramp,0,-0.7184294996550307
step,160,20.0,ramp,0,-0.3967601539352472
step,160,20.0,step,1,0.8909653655414331
step,160,20.0,step,1,6.533721591188623
step,160,20.0,step,1,0.2767048089422133
step,160,20.0,step,1,0.9876782766723409
step,160,20.0,step,1,2.423336753212652
step,160,20.0,step,1,2.6317644798502897
step,160,40.0,step,1,11.744620865093566
step,160,40.0,step,1,28.1794441339689
step,160,40.0,ramp,0,-0.39015080546096215
step,160,40.0,step,1,9.037140103701404
step,160,40.0,step,1,5.771964127671708
step,160,40.0,step,1,7.575182161349403
step,160,40.0,step,1,6.724271437336483
step,160,40.0,step,1,2.9626714115693176
step,160,40.0,ramp,0,-4.542200464232792
step,160,40.0,step,1,6.379386772625367
step,160,40.0,step,1,6.302790126337186
step,160,40.0,step,1,0.15528455389994633
step,160,40.0,step,1,4.3597652481289515
step,160,40.0,step,1,0.9569622499648176
step,160,40.0,step,1,7.445813707202888
step,160,40.0,step,1,7.695859401779671
step,160,40.0,step,1,6.966954419980084
step,160,40.0,step,1,9.341200076095902
step,160,40.0,step,1,8.572779035313033
step,160,40.0,ramp,0,-2.9706674307490175
step,160,40.0,step,1,6.105830357179457
step,160,40.0,step,1,5.580241361456956
step,160,40.0,step,1,3.9751415724249455
step,160,40.0,step,1,16.997858354334312
step,160,40.0,ramp,0,-2.941181741352011
step,160,40.0,step,1,4.208033455101486
step,160,40.0,step,1,2.6857466978613047
step,160,40.0,step,1,12.873594309754935
step,160,40.0,step,1,2.1550705708441455
step,160,40.0,ramp,0,-2.574104162807089
step,160,40.0,step,1,5.912015811203219
step,160,40.0,step,1,0.7894897991905054
step,160,40.0,step,1,4.3604926006682945
step,160,40.0,step,1,6.542601028964782
step,160,40.0,ramp,0,-3.1987136488378383
step,160,40.0,step,1,9.163869175004947
step,160,40.0,step,1,0.5029956346079416
step,160,40.0,step,1,9.695970523113374
step,160,40.0,step,1,10.806196229260422
step,160,40.0,step,1,6.410496439886629
step,160,40.0,step,1,13.530842383783693
step,160,40.0,step,1,8.77502010584567
step,160,40.0,ramp,0,-1.3140591239071
step,160,40.0,step,1,5.097861989462217
step,160,40.0,ramp,0,-0.07404478803391612
step,160,40.0,step,1,7.142077726687603
step,160,40.0,step,1,14.089965000646771
step,160,40.0,step,1,6.48574891707085
step,160,40.0,step,1,11.43119181554357
step,160,40.0,step,1,1.7194884815189653
step,160,40.0,step,1,8.987971252363877
step,160,40.0,step,1,0.41225246918293124
step,160,40.0,step,1,4.637470343152472
step,160,40.0,step,1,1.7974820355366319
step,160,40.0,step,1,2.371091507014171
step,160,40.0,step,1,9.963534448229439
step,160,40.0,step,1,5.597357180763993
step,160,40.0,step,1,4.956933387075878
step,160,40.0,step,1,9.303963877392107
step,160,40.0,step,1,3.011478486103897
step,320,2.0,step,1,0.3146984117882994
step,320,2.0,ramp,0,-0.35459500492675033
step,320,2.0,step,1,0.7103385405595191
step,320,2.0,step,1,1.3575882528156171
step,320,2.0,step,1,0.7073656821355598
step,320,2.0,step,1,0.2811909303258062
step,320,2.0,step,1,2.6236626720517506
step,320,2.0,step,1,0.8657623696743713
step,320,2.0,ramp,0,-1.5380270620713645
step,320,2.0,step,1,0.8291464604446901
step,320,2.0,step,1,1.1256189118521434
step,320,2.0,step,1,1.8161370712739426
step,320,2.0,ramp,0,-1.0399376325791536
step,320,2.0,step,1,0.31183682278606284
step,320,2.0,step,1,0.7280975722283074
step,320,2.0,step,1,0.20070063634511826
step,320,2.0,step,1,1.208368754064054
step,320,2.0,step,1,0.8179334982881983
step,320,2.0,step,1,0.8210932286265233
step,320,2.0,step,1,1.4116581442060578
step,320,2.0,ramp,0,-0.25648530457272045
step,320,2.0,step,1,1.2112454021311123
step,320,2.0,step,1,0.7229510279858005
step,320,2.0,ramp,0,-0.004657526094888453
step,320,2.0,step,1,0.40893976918869157
step,320,2.0,ramp,0,-1.0093187804346826
step,320,2.0,ramp,0,-1.3448975702402777
step,320,2.0,step,1,0.4612054387604303
step,320,2.0,ramp,0,-0.2372351421931853
step,320,2.0,step,1,2.8206760916466465
step,320,2.0,ramp,0,-0.6422945920763823
step,320,2.0,ramp,0,-0.8360921765749936
step,320,2.0,ramp,0,-0.12557622264330348
step,320,2.0,step,1,0.030137631835032153
step,320,2.0,step,1,0.6017215353929259
step,320,2.0,ramp,0,-0.27880161314010365
step,320,2.0,step,1,0.470407438469465
step,320,2.0,step,1,0.04545666522051306
step,320,2.0,step,1,1.6887814710961493
step,320,2.0,ramp,0,-0.2619301937712635
step,320,2.0,ramp,0,-0.5109921728876543
step,320,2.0,ramp,0,-0.026093883338830892
step,320,2.0,step,1,0.5260391649819667
step,320,2.0,ramp,0,-0.1560733781094541
step,320,2.0,ramp,0,-0.6745847076359723
step,320,2.0,step,1,0.18903045401248164
step,320,2.0,step,1,0.49024152806794064
step,320,2.0,ramp,0,-0.7008245039326084
step,320,2.0,step,1,0.3709202986624405
step,320,2.0,ramp,0,-0.04247432516910976
step,320,2.0,ramp,0,-0.27346169465886305
step,320,2.0,ramp,0,-0.4480131233692646
step,320,2.0,ramp,0,-0.21724719024928163
step,320,2.0,ramp,0,-0.043589704311330024
step,320,2.0,step,1,0.17726423721330775
step,320,2.0,ramp,0,-1.0773589227018192
step,320,2.0,ramp,0,-0.8331411797439614
step,320,2.0,step,1,0.37132614684810505
step,320,2.0,step,1,0.85597939341028
step,320,2.0,ramp,0,-1.076101220969349
step,320,5.0,step,1,1.1405122158928407
step,320,5.0,step,1,1.5018398490408345
step,320,5.0,step,1,0.6314108549554476
step,320,5.0,step,1,0.9223110303009889
step,320,5.0,step,1,1.5792201765516438
step,320,5.0,step,1,1.6761551835750197
step,320,5.0,ramp,0,-0.7888119656727213
step,320,5.0,step,1,1.4031764262444995
step,320,5.0,step,1,1.8298611439381602
step,320,5.0,ramp,0,-0.4246671826556394
step,320,5.0,ramp,0,-2.079433393756972
step,320,5.0,step,1,0.9533002014502472
