cell,region,fr_window,n,auc_move_none,p_move_none,auc_move_linear,p_move_linear,auc_move_expanded,p_move_expanded,auc_move_pca_expanded,p_move_pca_expanded,dataset
59b7a543-8827-4157-a4f6-d5d0e50fdf39:39,SCm,12.79580908262001,64,0.5870535714285714,0.4662668665667166,0.6026785714285714,0.3473263368315842,0.4955357142857143,0.9780109945027486,0.6049107142857143,0.3563218390804598,IBL
59b7a543-8827-4157-a4f6-d5d0e50fdf39:44,SCm,19.967902263413404,64,0.8058035714285714,0.0029985007496251873,0.7633928571428571,0.013993003498250875,0.6941964285714286,0.09095452273863068,0.7678571428571429,0.015492253873063468,IBL
59b7a543-8827-4157-a4f6-d5d0e50fdf39:46,SCm,17.285014304976343,64,0.5870535714285714,0.4492753623188406,0.5357142857142857,0.751624187906047,0.4575892857142857,0.7216391804097951,0.5558035714285714,0.6271864067966016,IBL
59b7a543-8827-4157-a4f6-d5d0e50fdf39:47,SCm,16.91183903893065,64,0.6071428571428571,0.3553223388305847,0.578125,0.5047476261869065,0.5,1.0,0.5535714285714286,0.6106946526736632,IBL
59b7a543-8827-4157-a4f6-d5d0e50fdf39:64,SCm,18.773467412579933,64,0.7165178571428571,0.04397801099450275,0.6741071428571429,0.11894052973513243,0.6294642857142857,0.23088455772113944,0.6785714285714286,0.11544227886056972,IBL
59b7a543-8827-4157-a4f6-d5d0e50fdf39:67,SCm,11.246958496586725,64,0.47098214285714285,0.7956021989005497,0.5647321428571429,0.5517241379310345,0.46651785714285715,0.7596201899050474,0.734375,0.03648175912043978,IBL
59b7a543-8827-4157-a4f6-d5d0e50fdf39:89,SCm,71.03358285372676,64,0.6116071428571429,0.3268365817091454,0.6361607142857143,0.23088455772113944,0.6361607142857143,0.23138430784607697,0.6763392857142857,0.11794102948525736,IBL
5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e:140,IRN,105.45786372602907,36,0.45454545454545453,0.6496751624187906,0.39935064935064934,0.3183408295852074,0.5292207792207793,0.784607696151924,0.4025974025974026,0.32533733133433285,IBL
5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e:199,IRN,12.375379899067198,36,0.42207792207792205,0.45977011494252873,0.4448051948051948,0.5862068965517241,0.40584415584415584,0.351824087956022,0.4090909090909091,0.38130934532733635,IBL
5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e:206,IRN,56.146642323004365,36,0.31493506493506496,0.06496751624187906,0.3181818181818182,0.07846076961519241,0.4707792207792208,0.7791104447776112,0.288961038961039,0.04297851074462768,IBL
5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e:231,IRN,18.73964471212673,36,0.6071428571428571,0.2773613193403298,0.5909090909090909,0.3748125937031484,0.5064935064935064,0.9515242378810594,0.6136363636363636,0.25737131434282856,IBL
5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e:245,IRN,27.82741661827723,36,0.3181818181818182,0.05247376311844078,0.3538961038961039,0.14792603698150925,0.5162337662337663,0.8755622188905547,0.2012987012987013,0.0024987506246876563,IBL
5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e:273,IRN,25.378163557302685,36,0.44642857142857145,0.6056971514242878,0.4383116883116883,0.5687156421789106,0.4318181818181818,0.5207396301849075,0.41233766233766234,0.39080459770114945,IBL
5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e:279,IRN,11.354362917911551,36,0.6590909090909091,0.10494752623688156,0.5941558441558441,0.3343328335832084,0.4902597402597403,0.9415292353823088,0.672077922077922,0.07646176911544228,IBL
6981808a-357c-4ffd-9989-33160ba9e256:280,MRN,41.16160012935186,70,0.7181372549019608,0.0004997501249375312,0.6593137254901961,0.02148925537231384,0.5849673202614379,0.2273863068465767,0.6919934640522876,0.004497751124437781,IBL
6981808a-357c-4ffd-9989-33160ba9e256:289,MRN,20.42384607995724,70,0.5514705882352942,0.4757621189405297,0.5269607843137255,0.7016491754122939,0.5343137254901961,0.6461769115442278,0.5302287581699346,0.672663668165917,IBL
6981808a-357c-4ffd-9989-33160ba9e256:290,MRN,11.381291929999811,70,0.40032679738562094,0.08495752123938032,0.41748366013071897,0.23738130934532733,0.43300653594771243,0.34132933533233384,0.4084967320261438,0.1854072963518241,IBL
6981808a-357c-4ffd-9989-33160ba9e256:338,MRN,62.41282380331486,70,0.5334967320261438,0.6581709145427287,0.4722222222222222,0.688655672163918,0.4959150326797386,0.952023988005997,0.5040849673202614,0.9515242378810594,IBL
6981808a-357c-4ffd-9989-33160ba9e256:339,MRN,41.1964230066805,70,0.47794117647058826,0.7361319340329835,0.43709150326797386,0.34632683658170915,0.39215686274509803,0.12193903048475763,0.45751633986928103,0.5307346326836582,IBL
6981808a-357c-4ffd-9989-33160ba9e256:344,MRN,10.770582209355796,70,0.39419934640522875,0.08345827086456771,0.45098039215686275,0.49825087456271866,0.4550653594771242,0.5212393803098451,0.4599673202614379,0.5897051474262869,IBL
6981808a-357c-4ffd-9989-33160ba9e256:362,MRN,13.180685399783988,70,0.5555555555555556,0.4427786106946527,0.46895424836601307,0.6746626686656672,0.4624183006535948,0.5952023988005997,0.5367647058823529,0.5847076461769115,IBL
6981808a-357c-4ffd-9989-33160ba9e256:365,MRN,64.17270745537394,70,0.5138888888888888,0.855072463768116,0.48284313725490197,0.8175912043978011,0.4338235294117647,0.3243378310844578,0.5147058823529411,0.8415792103948025,IBL
6981808a-357c-4ffd-9989-33160ba9e256:385,MRN,25.685450975594147,70,0.6478758169934641,0.03248375812093953,0.5955882352941176,0.15942028985507245,0.5988562091503268,0.16541729135432284,0.636437908496732,0.04447776111944028,IBL
6981808a-357c-4ffd-9989-33160ba9e256:393,MRN,60.8385205605438,70,0.5612745098039216,0.40379810094952523,0.5416666666666666,0.553223388305847,0.5277777777777778,0.6846576711644178,0.5441176470588235,0.5292353823088456,IBL
6981808a-357c-4ffd-9989-33160ba9e256:401,MRN,36.85545204185483,70,0.625,0.0704647676161919,0.5923202614379085,0.17841079460269865,0.5988562091503268,0.15292353823088456,0.6151960784313726,0.10744627686156921,IBL
6981808a-357c-4ffd-9989-33160ba9e256:403,MRN,26.547305432084546,70,0.5277777777777778,0.7171414292853573,0.4616013071895425,0.5727136431784108,0.4632352941176471,0.6131934032983508,0.4910130718954248,0.9055472263868066,IBL
6981808a-357c-4ffd-9989-33160ba9e256:405,MRN,49.59467689834759,70,0.4166666666666667,0.22688655672163918,0.42483660130718953,0.2703648175912044,0.38562091503267976,0.11294352823588207,0.4199346405228758,0.2653673163418291,IBL
6981808a-357c-4ffd-9989-33160ba9e256:415,MRN,17.48197337905446,70,0.5473856209150327,0.496751624187906,0.4918300653594771,0.9195402298850575,0.5049019607843137,0.9570214892553723,0.5359477124183006,0.6261869065467266,IBL
6981808a-357c-4ffd-9989-33160ba9e256:422,MRN,14.204753592281753,70,0.5812908496732027,0.24437781109445278,0.5408496732026143,0.55872063968016,0.5383986928104575,0.5877061469265368,0.6045751633986928,0.14492753623188406,IBL
6981808a-357c-4ffd-9989-33160ba9e256:430,MRN,72.67666723872847,70,0.8031045751633987,0.0004997501249375312,0.7990196078431373,0.0004997501249375312,0.8104575163398693,0.0004997501249375312,0.8366013071895425,0.0004997501249375312,IBL
6981808a-357c-4ffd-9989-33160ba9e256:432,MRN,47.70202736464287,70,0.4452614379084967,0.4527736131934033,0.47875816993464054,0.7661169415292354,0.4918300653594771,0.9195402298850575,0.4599673202614379,0.5707146426786607,IBL
6981808a-357c-4ffd-9989-33160ba9e256:433,MRN,48.949158630527,70,0.47630718954248363,0.7376311844077961,0.494281045751634,0.9435282358820589,0.4444444444444444,0.4472763618190905,0.5016339869281046,0.9895052473763118,IBL
6981808a-357c-4ffd-9989-33160ba9e256:436,MRN,26.39702236314109,70,0.4166666666666667,0.2448775612193903,0.4526143790849673,0.49225387306346824,0.42892156862745096,0.30484757621189407,0.4624183006535948,0.5872063968015993,IBL
6981808a-357c-4ffd-9989-33160ba9e256:442,MRN,11.127491872461889,70,0.5408496732026143,0.5492253873063468,0.5343137254901961,0.6266866566716641,0.5065359477124183,0.9230384807596201,0.5196078431372549,0.7886056971514243,IBL
6981808a-357c-4ffd-9989-33160ba9e256:444,MRN,12.15709920394879,70,0.6127450980392157,0.10094952523738131,0.579248366013072,0.25337331334332835,0.5498366013071896,0.4912543728135932,0.6029411764705882,0.14642678660669664,IBL
6981808a-357c-4ffd-9989-33160ba9e256:445,MRN,49.21988734031467,70,0.5600490196078431,0.38330834582708645,0.5531045751633987,0.4587706146926537,0.511437908496732,0.856071964017991,0.559640522875817,0.38980509745127434,IBL
6981808a-357c-4ffd-9989-33160ba9e256:448,MRN,31.69725244852473,70,0.5661764705882353,0.335832083958021,0.5555555555555556,0.4312843578210895,0.5138888888888888,0.8460769615192404,0.5620915032679739,0.3743128435782109,IBL
6981808a-357c-4ffd-9989-33160ba9e256:449,MRN,26.72249168023571,70,0.6372549019607843,0.044977511244377814,0.5947712418300654,0.16141929035482258,0.5498366013071896,0.4472763618190905,0.6176470588235294,0.09545227386306847,IBL
6981808a-357c-4ffd-9989-33160ba9e256:452,MRN,18.17018463588734,70,0.6119281045751634,0.10594702648675662,0.5473856209150327,0.5097451274362819,0.5580065359477124,0.4002998500749625,0.5947712418300654,0.18690654672663667,IBL
6981808a-357c-4ffd-9989-33160ba9e256:459,MRN,14.761075606639844,70,0.5902777777777778,0.20189905047476261,0.5833333333333334,0.22188905547226387,0.5776143790849673,0.2588705647176412,0.5890522875816994,0.22038980509745126,IBL
6981808a-357c-4ffd-9989-33160ba9e256:464,MRN,34.529032323210586,70,0.5171568627450981,0.8125937031484258,0.49673202614379086,0.9665167416291854,0.4297385620915033,0.31584207896051975,0.49264705882352944,0.9170414792603698,IBL
6981808a-357c-4ffd-9989-33160ba9e256:470,MRN,19.68102923834976,70,0.494281045751634,0.9435282358820589,0.4632352941176471,0.5982008995502249,0.4444444444444444,0.431784107946027,0.5,1.0,IBL
6981808a-357c-4ffd-9989-33160ba9e256:474,MRN,22.275891625376733,70,0.6470588235294118,0.033483258370814596,0.5980392156862745,0.1549225387306347,0.5996732026143791,0.1519240379810095,0.6421568627450981,0.043478260869565216,IBL
6981808a-357c-4ffd-9989-33160ba9e256:479,MRN,47.719551440924256,70,0.5629084967320261,0.35782108945527236,0.6004901960784313,0.15642178910544727,0.5882352941176471,0.2128935532233883,0.6021241830065359,0.14842578710644677,IBL
6981808a-357c-4ffd-9989-33160ba9e256:481,MRN,14.556696411279002,70,0.47467320261437906,0.712143928035982,0.4959150326797386,0.9565217391304348,0.4959150326797386,0.9600199900049975,0.47058823529411764,0.6816591704147926,IBL
6981808a-357c-4ffd-9989-33160ba9e256:488,MRN,63.66022987715054,70,0.7116013071895425,0.0024987506246876563,0.6928104575163399,0.005997001499250375,0.7083333333333334,0.0029985007496251873,0.7165032679738562,0.0014992503748125937,IBL
6981808a-357c-4ffd-9989-33160ba9e256:496,MRN,12.437650288092357,70,0.5326797385620915,0.6216891554222889,0.4812091503267974,0.7896051974012993,0.4665032679738562,0.657671164417791,0.4795751633986928,0.7776111944027986,IBL
6981808a-357c-4ffd-9989-33160ba9e256:502,MRN,24.51829163449293,70,0.6119281045751634,0.11494252873563218,0.5825163398692811,0.23788105947026486,0.5825163398692811,0.24037981009495252,0.6225490196078431,0.07846076961519241,IBL
6981808a-357c-4ffd-9989-33160ba9e256:503,MRN,20.45938169664811,70,0.5678104575163399,0.33933033483258374,0.47058823529411764,0.6911544227886057,0.5383986928104575,0.5912043978010995,0.5187908496732027,0.8015992003998001,IBL
6981808a-357c-4ffd-9989-33160ba9e256:504,MRN,16.109541638567887,70,0.32516339869281047,0.0079960019990005,0.40441176470588236,0.1809095452273863,0.4150326797385621,0.21389305347326337,0.3349673202614379,0.017991004497751123,IBL
6981808a-357c-4ffd-9989-33160ba9e256:512,MRN,12.03326339814782,70,0.5919117647058824,0.18340829585207397,0.5669934640522876,0.3308345827086457,0.5351307189542484,0.607696151924038,0.5825163398692811,0.23238380809595202,IBL
6981808a-357c-4ffd-9989-33160ba9e256:513,MRN,26.757050096795307,70,0.6070261437908496,0.13143428285857073,0.6111111111111112,0.12193903048475763,0.5816993464052288,0.2448775612193903,0.6160130718954249,0.0864567716141929,IBL
6981808a-357c-4ffd-9989-33160ba9e256:514,MRN,53.44136601305832,70,0.5261437908496732,0.6986506746626686,0.5686274509803921,0.3363318340829585,0.5343137254901961,0.6401799100449775,0.5392156862745098,0.5742128935532234,IBL
6981808a-357c-4ffd-9989-33160ba9e256:515,MRN,12.612863040731323,70,0.6262254901960784,0.06646676661669165,0.6078431372549019,0.12393803098450774,0.5612745098039216,0.39480259870064965,0.6225490196078431,0.0864567716141929,IBL
6981808a-357c-4ffd-9989-33160ba9e256:517,MRN,23.03836466072917,70,0.31862745098039214,0.011494252873563218,0.35375816993464054,0.03548225887056472,0.35130718954248363,0.02848575712143928,0.3349673202614379,0.017491254372813594,IBL
6981808a-357c-4ffd-9989-33160ba9e256:518,MRN,63.164659221665495,70,0.5334967320261438,0.6526736631684158,0.46977124183006536,0.6951524237881059,0.4084967320261438,0.17791104447776113,0.5032679738562091,0.974512743628186,IBL
6981808a-357c-4ffd-9989-33160ba9e256:529,MRN,16.32038105209743,70,0.5857843137254902,0.21139430284857572,0.5392156862745098,0.5722138930534733,0.5351307189542484,0.6006996501749126,0.5678104575163399,0.3468265867066467,IBL
6981808a-357c-4ffd-9989-33160ba9e256:531,MRN,75.67261012227499,70,0.6053921568627451,0.12743628185907047,0.5849673202614379,0.2223888055972014,0.5874183006535948,0.2178910544727636,0.625,0.07246376811594203,IBL
6981808a-357c-4ffd-9989-33160ba9e256:541,MRN,21.236516467799387,70,0.6078431372549019,0.11394302848575712,0.5727124183006536,0.3168415792103948,0.6642156862745098,0.015492253873063468,0.5604575163398693,0.3983008495752124,IBL
6981808a-357c-4ffd-9989-33160ba9e256:545,MRN,33.869950068361746,70,0.6678921568627451,0.01999000499750125,0.6111111111111112,0.10194902548725637,0.5964052287581699,0.16691654172913542,0.6503267973856209,0.030484757621189407,IBL
6981808a-357c-4ffd-9989-33160ba9e256:546,MRN,15.355365148988804,70,0.6225490196078431,0.07796101949025487,0.6176470588235294,0.09095452273863068,0.5980392156862745,0.1619190404797601,0.6348039215686274,0.053973013493253376,IBL
6981808a-357c-4ffd-9989-33160ba9e256:560,MRN,14.743482857664032,70,0.44362745098039214,0.4257871064467766,0.4918300653594771,0.9130434782608695,0.4991830065359477,0.9960019990004998,0.47875816993464054,0.7816091954022989,IBL
6981808a-357c-4ffd-9989-33160ba9e256:563,MRN,17.05971555909167,70,0.5735294117647058,0.28735632183908044,0.5465686274509803,0.5252373813093453,0.5212418300653595,0.7811094452773614,0.5498366013071896,0.4612693653173413,IBL
6981808a-357c-4ffd-9989-33160ba9e256:564,MRN,16.247765529823788,70,0.6519607843137255,0.02848575712143928,0.6070261437908496,0.13043478260869565,0.5972222222222222,0.1619190404797601,0.6478758169934641,0.03398300849575212,IBL
6981808a-357c-4ffd-9989-33160ba9e256:565,MRN,42.73549079988037,70,0.5890522875816994,0.2143928035982009,0.6086601307189542,0.12693653173413294,0.6258169934640523,0.07296351824087956,0.6290849673202614,0.06446776611694154,IBL
6981808a-357c-4ffd-9989-33160ba9e256:803,MRN,20.681372471043797,70,0.5637254901960784,0.37881059470264866,0.5816993464052288,0.2353823088455772,0.5702614379084967,0.3313343328335832,0.5808823529411765,0.24437781109445278,IBL
6a7544a8-d3d4-44a1-a9c6-7f4d460feaac:105,SNr,38.97975662381357,49,0.57,0.41879060469765117,0.46,0.623688155922039,0.5666666666666667,0.44877561219390305,0.5716666666666667,0.3938030984507746,IBL
6a7544a8-d3d4-44a1-a9c6-7f4d460feaac:114,SNr,51.157224992218296,49,0.35833333333333334,0.08595702148925537,0.40166666666666667,0.2433783108445777,0.48,0.816591704147926,0.34833333333333333,0.07096451774112944,IBL
6a7544a8-d3d4-44a1-a9c6-7f4d460feaac:129,SNr,21.235029244757307,49,0.6466666666666666,0.08245877061469266,0.5683333333333334,0.41829085457271364,0.5166666666666667,0.84007996001999,0.63,0.1199400299850075,IBL
6a7544a8-d3d4-44a1-a9c6-7f4d460feaac:64,SNr,36.42509212869453,49,0.765,0.0004997501249375312,0.695,0.021989005497251374,0.56,0.48375812093953025,0.765,0.0029985007496251873,IBL
6a7544a8-d3d4-44a1-a9c6-7f4d460feaac:65,SNr,10.560738913901558,49,0.395,0.2193903048475762,0.48833333333333334,0.8930534732633684,0.5033333333333333,0.9740129935032483,0.37666666666666665,0.1409295352323838,IBL
6a7544a8-d3d4-44a1-a9c6-7f4d460feaac:87,SNr,31.01336142162355,49,0.6583333333333333,0.06646676661669165,0.6483333333333333,0.07246376811594203,0.565,0.46976511744127936,0.6483333333333333,0.07446276861569215,IBL
703f2cd2-377a-48ec-979a-135863169671:121,SNr,49.34115014873775,185,0.6924799622819425,0.0004997501249375312,0.5748467703913248,0.07846076961519241,0.5664780763790664,0.11094452773613193,0.5869872701555869,0.043478260869565216,IBL
703f2cd2-377a-48ec-979a-135863169671:127,SNr,47.238948984711975,185,0.6364922206506365,0.0029985007496251873,0.6132720414898633,0.005997001499250375,0.6113861386138614,0.011494252873563218,0.6168081093823669,0.00849575212393803,IBL
703f2cd2-377a-48ec-979a-135863169671:135,SNr,43.01260793228644,185,0.5509193776520509,0.2433783108445777,0.5227487034417727,0.584207896051974,0.5076614804337577,0.8715642178910544,0.5326496935407826,0.43228385807096453,IBL
703f2cd2-377a-48ec-979a-135863169671:37,SNr,40.92750853414304,185,0.5615275813295615,0.13943028485757122,0.506011315417256,0.8775612193903048,0.5041254125412541,0.927536231884058,0.5170909948137671,0.6936531734132934,IBL
703f2cd2-377a-48ec-979a-135863169671:51,SNr,61.15008917520081,185,0.532060348892032,0.46276861569215394,0.49622819424799625,0.9320339830084957,0.49257425742574257,0.8610694652673663,0.5015322960867515,0.9650174912543729,IBL
703f2cd2-377a-48ec-979a-135863169671:87,SNr,12.110666606160637,185,0.6012494106553512,0.017991004497751123,0.6155115511551155,0.0079960019990005,0.6040782649693541,0.01699150424787606,0.5945308816595946,0.031484257871064465,IBL
703f2cd2-377a-48ec-979a-135863169671:88,SNr,29.738872177860483,185,0.6033710513908533,0.01999000499750125,0.6000707213578501,0.01899050474762619,0.547972654408298,0.2708645677161419,0.5962989156058462,0.02448775612193903,IBL
727ff7c4-d63f-4bd8-9888-f134a25b874f:11,MRN,43.9141803500569,56,0.4776500638569604,0.7711144427786107,0.4827586206896552,0.8330834582708646,0.49808429118773945,0.9875062468765617,0.5019157088122606,0.9815092453773113,IBL
727ff7c4-d63f-4bd8-9888-f134a25b874f:44,MRN,13.47595588970617,56,0.4342273307790549,0.40729635182408797,0.32950191570881227,0.027486256871564217,0.3716475095785441,0.10144927536231885,0.34227330779054915,0.0399800099950025,IBL
72c095b0-c7ab-4e22-a4aa-4163102de553:15,IRN,14.589292173120745,51,0.4857142857142857,0.8685657171414293,0.4982142857142857,0.992503748125937,0.5517857142857143,0.5497251374312844,0.4732142857142857,0.7681159420289855,IBL
72c095b0-c7ab-4e22-a4aa-4163102de553:16,IRN,29.61866844487232,51,0.28214285714285714,0.01249375312343828,0.2839285714285714,0.012993503248375811,0.3392857142857143,0.06596701649175413,0.2732142857142857,0.009495252373813094,IBL
72c095b0-c7ab-4e22-a4aa-4163102de553:29,IRN,26.264647113116453,51,0.3375,0.03798100949525238,0.3196428571428571,0.03948025987006497,0.3482142857142857,0.0814592703648176,0.3142857142857143,0.03648175912043978,IBL
72c095b0-c7ab-4e22-a4aa-4163102de553:3,IRN,18.859422819343123,51,0.3517857142857143,0.09295352323838081,0.31785714285714284,0.041979010494752625,0.36428571428571427,0.12243878060969515,0.3107142857142857,0.03798100949525238,IBL
72c095b0-c7ab-4e22-a4aa-4163102de553:41,IRN,45.459887796668085,51,0.4089285714285714,0.31134432783608196,0.4732142857142857,0.7681159420289855,0.3892857142857143,0.20589705147426288,0.46785714285714286,0.7311344327836082,IBL
72c095b0-c7ab-4e22-a4aa-4163102de553:7,IRN,42.05641739884595,51,0.30892857142857144,0.025487256371814093,0.3482142857142857,0.08495752123938032,0.4160714285714286,0.32533733133433285,0.31607142857142856,0.02948525737131434,IBL
769b42dc-acf3-4079-b09e-ec979568d297:195,MRN,34.86470305723372,50,0.5384615384615384,0.6901549225387307,0.5758835758835759,0.4427786106946527,0.58004158004158,0.41879060469765117,0.6257796257796258,0.175912043978011,IBL
769b42dc-acf3-4079-b09e-ec979568d297:210,MRN,27.651392609866924,50,0.3908523908523909,0.263368315842079,0.5072765072765073,0.936031984007996,0.47193347193347196,0.768615692153923,0.5176715176715176,0.8555722138930535,IBL
769b42dc-acf3-4079-b09e-ec979568d297:213,MRN,43.1555703467123,50,0.4178794178794179,0.39480259870064965,0.49480249480249483,0.9625187406296851,0.4968814968814969,0.9785107446276862,0.4968814968814969,0.9810094952523738,IBL
769b42dc-acf3-4079-b09e-ec979568d297:228,MRN,26.603808861757617,50,0.33264033264033266,0.07946026986506746,0.3284823284823285,0.05997001499250375,0.3388773388773389,0.08945527236381809,0.35135135135135137,0.12343828085957022,IBL
769b42dc-acf3-4079-b09e-ec979568d297:234,MRN,22.58430044106252,50,0.5051975051975052,0.95952023988006,0.5883575883575883,0.3473263368315842,0.5114345114345115,0.9115442278860569,0.5862785862785863,0.37381309345327335,IBL
769b42dc-acf3-4079-b09e-ec979568d297:253,MRN,43.41112249919918,50,0.446985446985447,0.5907046476761619,0.4802494802494803,0.8260869565217391,0.48232848232848236,0.8555722138930535,0.46361746361746364,0.7071464267866067,IBL
769b42dc-acf3-4079-b09e-ec979568d297:255,MRN,33.34467874501257,50,0.35343035343035345,0.12393803098450774,0.41164241164241167,0.36731634182908546,0.4303534303534304,0.4827586206896552,0.40540540540540543,0.32533733133433285,IBL
769b42dc-acf3-4079-b09e-ec979568d297:269,MRN,14.733010735844966,50,0.5426195426195426,0.655672163918041,0.5883575883575883,0.36431784107946025,0.6112266112266113,0.2448775612193903,0.5821205821205822,0.40429785107446276,IBL
769b42dc-acf3-4079-b09e-ec979568d297:281,MRN,29.997096646655308,50,0.4074844074844075,0.3153423288355822,0.45114345114345117,0.5987006496751625,0.3991683991683992,0.3118440779610195,0.4573804573804574,0.6601699150424788,IBL
769b42dc-acf3-4079-b09e-ec979568d297:303,MRN,19.721245583946228,50,0.4282744282744283,0.4512743628185907,0.43451143451143454,0.4917541229385307,0.4386694386694387,0.5252373813093453,0.43451143451143454,0.4897551224387806,IBL
769b42dc-acf3-4079-b09e-ec979568d297:336,MRN,16.800295089223145,50,0.5405405405405406,0.6771614192903548,0.5738045738045738,0.42828585707146427,0.5758835758835759,0.447776111944028,0.5717255717255717,0.47126436781609193,IBL
769b42dc-acf3-4079-b09e-ec979568d297:398,MRN,23.692341687882205,50,0.4189189189189189,0.3868065967016492,0.4968814968814969,0.9860069965017492,0.4698544698544699,0.7586206896551724,0.4760914760914761,0.800599700149925,IBL
7791ee46-5c13-4d1b-8518-5602dcb8666b:614,SCm,10.33925516387013,164,0.32838951310861425,0.0004997501249375312,0.3982022471910112,0.026986506746626688,0.47820224719101123,0.6241879060469765,0.350561797752809,0.0024987506246876563,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:1237,IRN,20.41294528315516,75,0.49914236706689535,0.9910044977511244,0.49485420240137223,0.9525237381309345,0.44939965694682676,0.5107446276861569,0.5154373927958834,0.8210894552723638,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:195,GRN,12.058234913904183,75,0.5891938250428816,0.2158920539730135,0.5,1.0,0.4571183533447684,0.5762118940529735,0.4922813036020583,0.9130434782608695,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:238,GRN,63.851311030858994,75,0.5085763293310464,0.9050474762618691,0.483704974271012,0.8265867066466767,0.4794168096054888,0.8015992003998001,0.48027444253859347,0.7906046976511744,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:262,GRN,11.734467117944428,75,0.411663807890223,0.23388305847076463,0.451114922813036,0.5187406296851574,0.5188679245283019,0.8045977011494253,0.4485420240137221,0.5012493753123438,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:286,GRN,49.773822529517226,75,0.6192109777015438,0.10644677661169415,0.6432246998284734,0.05247376311844078,0.5746140651801029,0.32533733133433285,0.6020583190394511,0.18590704647676162,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:308,GRN,17.357521219793195,75,0.4451114922813036,0.4542728635682159,0.40480274442538594,0.20839580209895053,0.44168096054888506,0.44127936031984005,0.44339622641509435,0.4447776111944028,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:350,GRN,10.964105382968604,75,0.5197255574614065,0.8010994502748626,0.5360205831903945,0.6196901549225388,0.43739279588336194,0.39980009995002497,0.4468267581475129,0.47976011994003,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:365,GRN,14.779680717884906,75,0.5137221269296741,0.8525737131434283,0.4142367066895369,0.25237381309345325,0.4888507718696398,0.8935532233883059,0.48713550600343053,0.8580709645177411,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:384,GRN,15.619803855753071,75,0.5789022298456261,0.2813593203398301,0.5591766723842195,0.41579210394802596,0.5094339622641509,0.8995502248875562,0.5763293310463122,0.3098450774612694,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:388,GRN,29.978493027953192,75,0.5308747855917667,0.6551724137931034,0.4528301886792453,0.5147426286856571,0.4974271012006861,0.9770114942528736,0.5222984562607204,0.7611194402798601,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:406,GRN,62.03254829818225,75,0.3910806174957118,0.14192903548225888,0.4468267581475129,0.4917541229385307,0.5051457975986278,0.9515242378810594,0.4219554030874786,0.2818590704647676,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:432,IRN,20.81210918014183,75,0.6012006861063465,0.18340829585207397,0.5360205831903945,0.6391804097951025,0.516295025728988,0.8360819590204898,0.5686106346483705,0.3553223388305847,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:438,IRN,15.370965187987537,75,0.5566037735849056,0.42978510744627685,0.49313893653516294,0.928535732133933,0.5171526586620926,0.8085957021489255,0.5557461406518011,0.4527736131934033,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:449,IRN,21.426067974758094,75,0.5548885077186964,0.44377811094452774,0.5008576329331046,0.9955022488755623,0.5428816466552315,0.567216391804098,0.5197255574614065,0.7941029485257372,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:489,IRN,17.306085773708865,75,0.41337907375643224,0.2303848075962019,0.3704974271012007,0.07796101949025487,0.4202401372212693,0.3058470764617691,0.4099485420240137,0.22288855572213892,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:512,IRN,34.212170473753744,75,0.4734133790737564,0.7176411794102948,0.5274442538593482,0.6901549225387307,0.5291595197255574,0.6911544227886057,0.5094339622641509,0.9160419790104948,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:533,IRN,20.183479393227564,75,0.5716123499142367,0.3363318340829585,0.5463121783876501,0.5177411294352824,0.5317324185248714,0.6721639180409795,0.5737564322469982,0.32983508245877063,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:541,IRN,25.50211930672705,75,0.47855917667238423,0.7996001999000499,0.5008576329331046,0.9940029985007496,0.48198970840480276,0.8065967016491754,0.5008576329331046,0.9955022488755623,IBL
7bc16ab1-1b0d-4f52-9e4b-210106ea344c:553,IRN,16.03455233498035,75,0.6509433962264151,0.031484257871064465,0.6183533447684391,0.1024487756121939,0.6166380789022299,0.127936031984008,0.6389365351629502,0.06896551724137931,IBL
